Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,
2,0.221841106898448,0.0922608324244686,CLJU_RS19990,CLJU_RS14130,,,,,,,,,,,,
3,0.221841106898448,0.0922608324244774,CLJU_RS19990,CLJU_RS07210,CLJU_RS03475,,,,,,,,,,,
6,0.221841106898448,0.0922608324244865,CLJU_RS14130,CLJU_RS02910,CLJU_RS15045,CLJU_RS12495,CLJU_RS02030,CLJU_RS18940,,,,,,,,
7,0.221841106898448,0.0922608324244694,CLJU_RS07210,CLJU_RS03475,CLJU_RS02910,CLJU_RS15045,CLJU_RS12495,CLJU_RS02030,CLJU_RS18940,,,,,,,
9,0.16322857646839,0.047732851003061,CLJU_RS19990,CLJU_RS06265,CLJU_RS03525,CLJU_RS19980,CLJU_RS15035,CLJU_RS12480,CLJU_RS18510,CLJU_RS11990,CLJU_RS18530,,,,,
9,0.163228576468392,0.0477328510026198,CLJU_RS19990,CLJU_RS03525,CLJU_RS19980,CLJU_RS15035,CLJU_RS12480,CLJU_RS18510,CLJU_RS11995,CLJU_RS06260,CLJU_RS18530,,,,,
9,0.163228576468392,0.0477328510026198,CLJU_RS19990,CLJU_RS06265,CLJU_RS03525,CLJU_RS19980,CLJU_RS15035,CLJU_RS12480,CLJU_RS18510,CLJU_RS11995,CLJU_RS18530,,,,,
9,0.163228576468392,0.0477328510026198,CLJU_RS19990,CLJU_RS03525,CLJU_RS19980,CLJU_RS15035,CLJU_RS12480,CLJU_RS11995,CLJU_RS18495,CLJU_RS06260,CLJU_RS18530,,,,,
9,0.16322857646839,0.047732851003061,CLJU_RS19990,CLJU_RS06265,CLJU_RS03525,CLJU_RS19980,CLJU_RS15035,CLJU_RS12480,CLJU_RS11990,CLJU_RS18495,CLJU_RS18530,,,,,
9,0.163228576468392,0.0477328510026198,CLJU_RS19990,CLJU_RS06265,CLJU_RS03525,CLJU_RS19980,CLJU_RS15035,CLJU_RS12480,CLJU_RS11995,CLJU_RS18495,CLJU_RS18530,,,,,
9,0.16322857646839,0.047732851003061,CLJU_RS19990,CLJU_RS03525,CLJU_RS19980,CLJU_RS15035,CLJU_RS12480,CLJU_RS18510,CLJU_RS11990,CLJU_RS06260,CLJU_RS18530,,,,,
9,0.16322857646839,0.047732851003061,CLJU_RS19990,CLJU_RS03525,CLJU_RS19980,CLJU_RS15035,CLJU_RS12480,CLJU_RS11990,CLJU_RS18495,CLJU_RS06260,CLJU_RS18530,,,,,
10,0.16322857646839,0.047732851003061,CLJU_RS19990,CLJU_RS19875,CLJU_RS16355,CLJU_RS06265,CLJU_RS19980,CLJU_RS15035,CLJU_RS12480,CLJU_RS18510,CLJU_RS11990,CLJU_RS18530,,,,
