Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.635903115997346,0.801557361497087,b3399,b1241,b0351,b4069,b2744,b2297,b2458,b0160,b1982,b3616,b3589,b0675,b2361,b0261,b4381,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,
20,0.654549466739369,0.709553658444894,b4382,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b3752,b0871,b2407,b1982,b3616,b3589,b0114,b0529,b2492,b0904,b1511,,,,,,,,,,,,,,,,,,,,,,,
20,0.478637997755968,0.611673674232153,b1241,b0351,b4069,b4384,b3752,b2297,b2458,b2407,b3236,b3616,b3589,b2210,b0261,b4381,b2868,b0114,b0529,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,,,,,
20,0.416498658506738,0.53232513060742,b1241,b0351,b3831,b4069,b4384,b3752,b3115,b1849,b2296,b2926,b3617,b2407,b2498,b2868,b0114,b0529,b2492,b0904,b1517,b2285,,,,,,,,,,,,,,,,,,,,,,,
20,0.460724401831476,0.340288854854575,b1241,b0351,b3831,b4069,b4384,b3752,b2297,b2458,b3617,b2407,b2498,b3665,b0114,b0755,b3612,b0529,b2492,b0904,b1511,b2285,,,,,,,,,,,,,,,,,,,,,,,
20,0.790651102722765,0.136464799023845,b4384,b3708,b3008,b0871,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b4381,b0114,b1539,b2492,b0904,b1533,b3927,b3821,b1517,,,,,,,,,,,,,,,,,,,,,,,
20,0.790651102722802,0.136464799026152,b4382,b4384,b3708,b3008,b0871,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b0114,b2366,b2492,b0904,b1533,b3927,b3821,b1517,,,,,,,,,,,,,,,,,,,,,,,
20,0.785364819728991,0.135504921848955,b2836,b4382,b4384,b3708,b3008,b0871,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b0114,b2366,b2492,b0904,b1533,b3927,b1518,,,,,,,,,,,,,,,,,,,,,,,
20,0.785364819729017,0.135504921850114,b2836,b4384,b3708,b3008,b3752,b0871,b2407,b1982,b2797,b3117,b1814,b4471,b4381,b0114,b2366,b2492,b0904,b1533,b3927,b1511,,,,,,,,,,,,,,,,,,,,,,,
20,0.654581993883954,0.709491168053215,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b3752,b0871,b2407,b1982,b3616,b3589,b0261,b4381,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,
20,0.635229926857304,0.811884616853241,b3399,b1241,b0351,b4069,b4384,b2744,b2297,b2458,b3617,b2407,b1982,b4374,b0675,b2361,b2291,b0114,b0529,b2492,b0904,b1517,,,,,,,,,,,,,,,,,,,,,,,
21,0.635212219010917,0.812146983079932,b1241,b0351,b4069,b2744,b3115,b1849,b2296,b3617,b2883,b4381,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b0529,b2492,b0904,b1517,,,,,,,,,,,,,,,,,,,,,,
21,0.410551774567678,0.517562778852469,b3399,b1241,b0351,b4069,b2744,b0512,b3115,b1849,b2296,b2926,b3617,b3236,b2210,b4381,b0511,b0114,b0529,b2492,b0904,b1517,b2285,,,,,,,,,,,,,,,,,,,,,,
21,0.353995044118404,0.4525983576815,b1478,b1241,b0351,b4069,b2297,b2458,b2925,b2097,b2926,b3617,b2690,b0675,b0822,b4381,b2868,b0114,b0529,b2492,b0904,b1518,b2285,,,,,,,,,,,,,,,,,,,,,,
21,0.354009895416158,0.451695975877415,b3942,b1732,b1241,b0351,b4069,b0512,b2297,b2458,b2925,b2097,b2926,b3617,b3946,b0825,b4381,b0114,b0529,b2492,b0904,b1518,b2285,,,,,,,,,,,,,,,,,,,,,,
21,0.790651102722803,0.136464799027163,b4382,b4384,b3708,b3008,b0871,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b3449,b2239,b0114,b1539,b2492,b0904,b1533,b3927,b1511,,,,,,,,,,,,,,,,,,,,,,
21,0.358630224914829,0.0722925014165514,b1241,b0351,b2930,b4232,b3697,b3925,b0871,b2297,b2458,b3617,b2407,b1779,b3946,b0825,b4381,b2868,b0114,b0529,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,,,,
21,0.614188286017852,0.123497756054281,b4382,b1241,b0351,b4384,b3752,b0871,b2297,b2458,b2925,b2097,b2926,b3617,b2407,b2690,b1982,b3665,b3945,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,
22,0.65454946673939,0.709553658445429,b3399,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b2744,b0871,b3617,b2407,b1982,b0675,b2361,b4381,b0114,b0529,b2492,b0904,b1511,,,,,,,,,,,,,,,,,,,,,
22,0.478769103944206,0.603561068816045,b3399,b1241,b0351,b4069,b2744,b2297,b2458,b3617,b3236,b2210,b1623,b3665,b0675,b2361,b4381,b0114,b0529,b2492,b0904,b0515,b1517,b2285,,,,,,,,,,,,,,,,,,,,,
22,0.527081201396538,0.526928172065816,b1241,b0351,b4069,b3752,b0871,b3115,b1849,b2296,b2779,b2925,b2097,b3617,b2407,b3946,b0825,b2913,b4381,b2868,b0114,b2492,b0904,b1380,,,,,,,,,,,,,,,,,,,,,
22,0.792085376059025,0.12116807223239,b3399,b2744,b3708,b3008,b0871,b0160,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b4381,b0114,b1539,b2492,b0904,b1533,b3927,b3821,b1518,,,,,,,,,,,,,,,,,,,,,
22,0.758075623867011,0.114464243690476,b2836,b4382,b4069,b4384,b3708,b3115,b1849,b2296,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b0114,b1539,b2492,b0904,b1533,b3927,b1518,,,,,,,,,,,,,,,,,,,,,
22,0.758075623867004,0.114464243676337,b2836,b4069,b4384,b3708,b3752,b3115,b1849,b2296,b2407,b1982,b2797,b3117,b1814,b4471,b4381,b0114,b1539,b2492,b0904,b1533,b3927,b1517,,,,,,,,,,,,,,,,,,,,,
23,0.655199554649472,0.698829074689676,b3399,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b2744,b0871,b2883,b1982,b3616,b3589,b0675,b2361,b0411,b4381,b0114,b0529,b2492,b0904,b1511,,,,,,,,,,,,,,,,,,,,
23,0.4242237448781,0.41593554417242,b3399,b1241,b0351,b4069,b2744,b3708,b2297,b2458,b1779,b2797,b3117,b1814,b4471,b3616,b3589,b4381,b2868,b0114,b1539,b2492,b0904,b1511,b2285,,,,,,,,,,,,,,,,,,,,
23,0.56609111542902,0.335656226171889,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b3831,b4384,b2744,b0871,b2925,b2097,b2926,b3617,b2407,b3946,b0825,b2868,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,
23,0.785364819728947,0.135504921845526,b2836,b3399,b2502,b2744,b3708,b3008,b0871,b1982,b2797,b3117,b1814,b4471,b4374,b0675,b2361,b2291,b0114,b1539,b2492,b0904,b1533,b3927,b1517,,,,,,,,,,,,,,,,,,,,
23,0.370276329310726,0.0743912916326011,b4467,b4382,b4384,b0871,b2779,b2925,b2097,b2407,b1004,b3713,b1109,b0046,b2690,b2210,b3945,b1602,b2868,b0114,b0529,b2492,b0904,b1380,b2285,,,,,,,,,,,,,,,,,,,,
23,0.762935518085584,0.0510282583121613,b4382,b4069,b4384,b3708,b3115,b1849,b2296,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b3449,b0114,b1539,b2492,b0904,b1533,b3927,b0494,b1518,,,,,,,,,,,,,,,,,,,,
23,0.764278328185361,0.0435165531416384,b3399,b4069,b2744,b3708,b2297,b2458,b0160,b1982,b2797,b3117,b1814,b4471,b2440,b0675,b2361,b4381,b0114,b2366,b2492,b0904,b1533,b3927,b1518,,,,,,,,,,,,,,,,,,,,
23,0.469020164719456,0.599452640102296,b1241,b0351,b4069,b4384,b2744,b3115,b1849,b2296,b2925,b2097,b2407,b2690,b3616,b3589,b3945,b4381,b2868,b0114,b0529,b2492,b0904,b1517,b2285,,,,,,,,,,,,,,,,,,,,
23,0.635218422284216,0.811869912903579,b4382,b0238,b0125,b1241,b0351,b4069,b4384,b2744,b2297,b2458,b3617,b0030,b2883,b1982,b0477,b2868,b4064,b4464,b0114,b0529,b2492,b0904,b1511,,,,,,,,,,,,,,,,,,,,
23,0.370276763406905,0.074391378885589,b4467,b4384,b0871,b2779,b2925,b2097,b2407,b1004,b3713,b1109,b0046,b3946,b2210,b0825,b1602,b4381,b0114,b0529,b2492,b0904,b1380,b0516,b2285,,,,,,,,,,,,,,,,,,,,
24,0.654531503668438,0.709827852339016,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b2744,b0871,b2883,b3616,b3589,b4381,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b0529,b2492,b0904,b1511,,,,,,,,,,,,,,,,,,,
24,0.654537251743833,0.709540416977839,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b2744,b0871,b0030,b2883,b1982,b3616,b3589,b4381,b2868,b4064,b4464,b0114,b0529,b2492,b0904,b1518,,,,,,,,,,,,,,,,,,,
24,0.560135487800301,0.706052089355584,b3399,b1241,b0351,b4069,b2744,b3115,b1849,b2296,b2925,b2097,b2883,b1779,b3616,b3589,b3946,b0825,b0261,b0411,b4381,b2868,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,
24,0.335339619032773,0.199004446524857,b4382,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b0871,b2925,b2097,b2926,b2407,b3616,b3589,b3946,b0825,b2868,b0114,b0529,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,
24,0.582890770791103,0.100470025993962,b3399,b2502,b2744,b3708,b3008,b0871,b1982,b2797,b3117,b1814,b4471,b4374,b0675,b2361,b2291,b0261,b0452,b0114,b1539,b2492,b0904,b1533,b3927,b2285,,,,,,,,,,,,,,,,,,,
24,0.366622554961434,0.0737185385895799,b3399,b1241,b0351,b2502,b2744,b2930,b4232,b3697,b3925,b0871,b2779,b3617,b3946,b0825,b4374,b2361,b2291,b2913,b2868,b0114,b0529,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,
25,0.560070556052429,0.715823750725541,b1241,b0351,b3831,b4069,b4384,b2930,b4232,b3697,b3925,b3115,b1849,b2296,b3617,b0030,b2407,b1779,b2690,b2498,b3945,b2868,b0114,b0529,b2492,b0904,b1511,,,,,,,,,,,,,,,,,,
25,0.354003482503659,0.451687793498011,b3399,b1241,b0351,b4069,b2502,b2744,b3115,b1849,b2296,b2925,b2097,b3617,b1779,b3946,b0825,b4374,b2361,b2291,b0114,b0529,b2492,b0904,b0515,b1511,b2285,,,,,,,,,,,,,,,,,,
25,0.669549305795385,0.397075378862697,b4382,b1241,b0351,b4384,b3752,b2930,b4232,b3697,b3925,b0871,b2297,b2458,b3617,b2407,b2690,b1982,b3945,b0114,b0755,b3612,b0529,b2492,b0904,b1518,b1813,,,,,,,,,,,,,,,,,,
25,0.785326580501329,0.135894717740883,b2744,b3708,b3008,b0871,b2883,b2797,b3117,b1814,b4471,b4381,b0452,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b2366,b2492,b0904,b1533,b3927,b2835,b1518,,,,,,,,,,,,,,,,,,
25,0.615073502608604,0.111674129059719,b3399,b1241,b0351,b2744,b2930,b4232,b3697,b3925,b0871,b2297,b2458,b2926,b3617,b0160,b2690,b1982,b0675,b2361,b3945,b4381,b0114,b0529,b2492,b0904,b1517,,,,,,,,,,,,,,,,,,
25,0.370276980455332,0.074578319771201,b4467,b3399,b2744,b0871,b2779,b2925,b2097,b1004,b3713,b1109,b0046,b2690,b2210,b0675,b0822,b1602,b4381,b1727,b0114,b0529,b2492,b0904,b1380,b0515,b2285,,,,,,,,,,,,,,,,,,
25,0.648100275173455,0.63543812406073,b3399,b1241,b0351,b4069,b2502,b2744,b3708,b3115,b1849,b2296,b3617,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b4381,b2406,b0114,b1539,b2492,b0904,b1517,,,,,,,,,,,,,,,,,,
26,0.373751177349809,0.0582441874717999,b3553,b4382,b4384,b0871,b2925,b2097,b0030,b2407,b1004,b3713,b1109,b0046,b3236,b1779,b1982,b3946,b0825,b1033,b0261,b1602,b0114,b0529,b2492,b0904,b1380,b2285,,,,,,,,,,,,,,,,,
26,0.374570154161144,0.214683011016987,b3553,b3399,b2744,b2930,b4232,b3697,b3925,b0871,b2779,b1004,b3713,b1109,b0046,b3236,b3946,b0825,b1033,b1602,b4381,b2868,b0114,b0529,b2492,b0904,b1380,b2285,,,,,,,,,,,,,,,,,
27,0.464278919227684,0.502293922465277,b1478,b4382,b4269,b3942,b1732,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b0871,b2925,b2097,b3617,b2407,b2690,b0675,b0822,b0114,b0529,b2492,b0904,b0515,b1511,b2285,,,,,,,,,,,,,,,,
27,0.466840424825155,0.161791018672357,b4467,b4069,b4384,b3752,b2297,b2458,b2926,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b1982,b1602,b2913,b4381,b1727,b0114,b0529,b2492,b0904,b1380,b1511,b0606,b2285,,,,,,,,,,,,,,,,
27,0.68432431719613,0.148365904847562,b1478,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b3752,b0871,b2925,b2097,b2407,b2690,b1982,b3616,b3589,b0675,b0822,b4381,b0114,b2492,b0904,b0789,b1249,b1511,,,,,,,,,,,,,,,,
27,0.370276763406871,0.074391378840749,b4467,b3399,b4382,b4384,b2744,b0871,b2925,b2097,b2926,b0160,b1004,b3713,b1109,b0046,b2690,b2210,b2361,b2291,b3945,b1602,b0114,b0529,b2492,b0904,b1380,b0515,b2285,,,,,,,,,,,,,,,,
27,0.565023100393423,0.465065805396132,b3399,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b2502,b2744,b2930,b4232,b3697,b3925,b0871,b2926,b2690,b3616,b3589,b4374,b2361,b2291,b3945,b2868,b0114,b2492,b0904,,,,,,,,,,,,,,,,
28,0.339115981482333,0.432641569220975,b3942,b1732,b1241,b0351,b4069,b2930,b4232,b3697,b3925,b2297,b2458,b3617,b0517,b2690,b0675,b0261,b0822,b0507,b2913,b4381,b1727,b0114,b0755,b3612,b0529,b2492,b0904,b2285,,,,,,,,,,,,,,,
28,0.636833719059904,0.10984490086561,b4384,b2744,b3708,b3008,b3752,b0871,b2925,b2097,b2883,b1779,b2690,b1982,b2797,b3117,b1814,b4471,b3945,b4381,b2868,b4064,b4464,b0114,b0529,b1539,b2492,b0904,b1533,b2835,,,,,,,,,,,,,,,
28,0.380377850671477,0.0656734721392916,b4382,b4384,b3708,b3008,b3752,b2930,b4232,b3697,b3925,b0871,b2407,b2690,b2797,b3117,b1814,b4471,b2440,b3945,b2868,b0114,b2366,b0755,b3612,b2492,b0904,b1533,b1813,b2285,,,,,,,,,,,,,,,
29,0.418832070922916,0.527938802672928,b4467,b1241,b0351,b4069,b3115,b1849,b2296,b3617,b1004,b3713,b1109,b0046,b3236,b0261,b1602,b0507,b2913,b4381,b1727,b4064,b4464,b0114,b0529,b2492,b0904,b1380,b0606,b2285,b4209,,,,,,,,,,,,,,
31,0.380377850671483,0.0656734721506369,b1478,b4382,b1241,b4384,b3708,b3008,b0871,b2925,b2097,b0030,b2407,b2690,b2797,b3117,b1814,b4471,b3449,b0675,b0822,b2913,b2239,b2868,b0114,b2366,b0755,b3612,b2492,b0904,b1533,b1912,b2285,,,,,,,,,,,,
32,0.768116162338346,0.182469710592956,b3399,b4069,b2744,b3708,b3115,b1849,b2296,b2925,b2097,b0160,b0517,b2690,b2797,b3117,b1814,b4471,b1623,b3665,b0675,b2361,b3945,b4381,b3654,b3714,b3664,b0114,b1539,b2492,b0904,b1533,b3927,b3821,,,,,,,,,,,
32,0.409684812381472,0.0823087514481414,b4467,b4382,b4269,b0493,b3588,b3003,b3011,b4384,b0871,b2779,b2925,b2097,b2407,b1004,b3713,b1109,b0046,b3236,b2690,b0261,b1602,b2913,b1727,b0114,b0529,b2492,b0904,b1380,b1771,b0606,b2285,b4209,,,,,,,,,,,
33,0.479122212152274,0.0469867966645844,b4467,b3399,b3942,b1732,b4069,b2744,b3115,b1849,b2296,b2779,b1004,b3713,b1109,b0046,b3236,b2210,b2799,b3945,b1602,b2913,b4381,b3915,b1727,b0114,b0529,b2492,b0904,b1380,b1518,b0606,b2285,b1009,b4209,,,,,,,,,,
34,0.429840937701012,0.479955519590395,b4467,b1478,b4269,b0493,b3588,b3003,b3011,b1241,b0871,b2779,b3844,b1004,b3713,b1109,b0046,b3124,b3236,b0937,b2799,b3945,b1602,b4381,b2975,b3603,b0529,b2492,b0904,b1380,b2660,b0514,b1511,b0606,b2285,b1010,,,,,,,,,
34,0.421921425004952,0.442515972334632,b4467,b1478,b1241,b4069,b4384,b2297,b2458,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b1779,b0207,b3012,b0937,b0261,b2799,b1602,b2913,b4381,b0529,b2492,b0904,b1781,b3001,b1380,b0325,b1771,b0606,b2285,b1007,,,,,,,,,
35,0.487767067432809,0.0476160643391795,b4467,b1478,b3399,b1241,b4069,b2744,b3115,b1849,b2296,b2926,b1004,b3713,b1109,b0046,b3236,b0207,b3012,b0261,b2799,b1602,b2913,b4381,b3915,b0529,b2492,b0904,b1781,b3001,b1380,b0325,b1771,b0606,b2285,b1011,b4209,,,,,,,,
36,0.502009810164945,0.0233044876602429,b3553,b1478,b3399,b1241,b0351,b2744,b0871,b1004,b3713,b1109,b0046,b3236,b1779,b1033,b1623,b3665,b2799,b3945,b1602,b2913,b4381,b3915,b0452,b3654,b3714,b3664,b0529,b2492,b0904,b3927,b1380,b1518,b0606,b2285,b1009,b4209,,,,,,,
37,0.351859052456121,0.369244173671371,b4467,b1478,b1241,b4069,b2297,b2458,b2779,b2925,b2097,b3844,b1004,b3713,b1109,b0046,b3236,b0207,b3012,b0937,b3946,b0825,b4015,b2799,b1602,b2913,b4381,b0529,b2492,b0904,b1781,b3001,b1380,b0325,b1771,b1517,b0606,b2285,b1007,,,,,,
37,0.462710240229224,0.249213807438735,b3553,b1478,b1241,b4069,b3708,b2297,b2458,b2779,b1004,b3713,b1109,b0046,b3236,b2797,b3117,b1814,b4471,b1033,b4015,b2799,b3945,b1602,b2913,b4381,b3915,b0452,b4064,b4464,b1539,b2492,b0904,b1380,b1511,b0606,b2285,b1007,b4209,,,,,,
39,0.403978358020207,0.239715202963833,b3553,b1478,b4269,b0493,b3588,b3003,b3011,b1241,b0871,b2925,b2097,b1004,b3713,b1109,b0046,b3236,b1779,b2690,b0207,b3012,b1033,b2799,b1602,b4381,b3915,b0114,b0529,b2492,b0904,b1781,b3001,b1380,b0325,b2660,b1771,b1511,b0606,b2285,b4209,,,,
43,0.504356074552414,0.0480548450443292,b3553,b1478,b1241,b4069,b4384,b3708,b2297,b2458,b2926,b0030,b3844,b1004,b3713,b1109,b0046,b3236,b1638,b3908,b1656,b1982,b4139,b2797,b3117,b1814,b4471,b1033,b1623,b1602,b0153,b4381,b0584,b0509,b3125,b2366,b2492,b0904,b2954,b1380,b2660,b1771,b1517,b2285,b1010
