Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.359606707775675,3.20989049457306,PHATR_10581,PHATRDRAFT_50742,PHATRDRAFT_22803,PHATRDRAFT_859,Phatr3_EG02247,Phatr3_EG02101,PHATRDRAFT_44384,Phatr3_EG02292,,,,,,,,,,,,,,,,,,,,,,,
8,0.359606707775733,3.20989049457395,PHATR_10581,PHATRDRAFT_49112,PHATRDRAFT_48983,PHATRDRAFT_17720,PHATRDRAFT_859,Phatr3_EG02247,PHATRDRAFT_25572,Phatr3_EG02292,,,,,,,,,,,,,,,,,,,,,,,
8,0.359606707775731,3.2098904945739,PHATR_10581,PHATRDRAFT_49112,PHATRDRAFT_50742,PHATRDRAFT_859,PHATRDRAFT_23723,Phatr3_EG02247,PHATRDRAFT_20445,Phatr3_EG02292,,,,,,,,,,,,,,,,,,,,,,,
8,0.359606707775731,3.20989049457426,PHATR_10581,PHATRDRAFT_32747,PHATRDRAFT_25308,PHATRDRAFT_31599,PHATRDRAFT_48078,Phatr3_EG02247,PHATRDRAFT_25572,PHATRDRAFT_23365,,,,,,,,,,,,,,,,,,,,,,,
8,0.359606707774309,1.99174293667495,PHATR_10581,PHATRDRAFT_48983,PHATRDRAFT_40430,PHATRDRAFT_28191,PHATRDRAFT_48078,PHATRDRAFT_39914,PHATRDRAFT_48307,Phatr3_EG02247,,,,,,,,,,,,,,,,,,,,,,,
9,0.359606707775731,3.20989049457451,PHATR_10581,PHATRDRAFT_48983,PHATRDRAFT_49637,PHATRDRAFT_32057,PHATRDRAFT_859,PHATRDRAFT_23913,PHATRDRAFT_46400,PHATRDRAFT_12431,Phatr3_EG02247,,,,,,,,,,,,,,,,,,,,,,
9,0.359606707775763,1.98074890993268,PHATR_10581,PHATRDRAFT_45017,PHATRDRAFT_14762,PHATRDRAFT_50742,PHATRDRAFT_1341,PHATRDRAFT_859,PHATRDRAFT_20310,Phatr3_EG02247,PHATRDRAFT_43604,,,,,,,,,,,,,,,,,,,,,,
9,0.35960670777573,3.20989049457388,PHATR_10581,PHATRDRAFT_42015,PHATRDRAFT_29016,PHATRDRAFT_41063,PHATRDRAFT_33839,PHATRDRAFT_48078,Phatr3_EG02247,PHATRDRAFT_51245,Phatr3_EG02292,,,,,,,,,,,,,,,,,,,,,,
10,0.359606707775733,1.27199517228827,PHATR_10581,PHATRDRAFT_26290,PHATRDRAFT_32747,PHATRDRAFT_25308,PHATRDRAFT_49637,PHATRDRAFT_32057,PHATRDRAFT_859,PHATRDRAFT_46400,PHATRDRAFT_12431,Phatr3_EG02247,,,,,,,,,,,,,,,,,,,,,
11,0.359606707775732,1.38266915773819,PHATR_10581,PHATRDRAFT_42015,PHATRDRAFT_48983,PHATRDRAFT_1341,PHATRDRAFT_11319,PHATRDRAFT_859,Phatr3_EG02247,PHATRDRAFT_8945,PHATRDRAFT_41686,PHATRDRAFT_23365,PHATRDRAFT_43604,,,,,,,,,,,,,,,,,,,,
31,0.359606707775731,0.0479703501477182,PHATR_10581,PHATRDRAFT_20342,PHATRDRAFT_800,PHATRDRAFT_21988,PHATRDRAFT_26290,PHATRDRAFT_49339,PHATRDRAFT_38509,PHATRDRAFT_draft1572,PHATRDRAFT_31906,PHATRDRAFT_draft348,PHATRDRAFT_31599,PHATRDRAFT_50742,PHATRDRAFT_19708,Phatr3_EG02361,PHATRDRAFT_36641,PHATRDRAFT_46880,PHATRDRAFT_37658,PHATRDRAFT_34976,PHATRDRAFT_13005,PHATRDRAFT_50084,PHATRDRAFT_21970,PHATRDRAFT_22117,PHATRDRAFT_35580,PHATRDRAFT_50804,PHATRDRAFT_15777,PHATRDRAFT_32849,PHATRDRAFT_draft1517,PHATRDRAFT_28585,PHATRDRAFT_43697,PHATRDRAFT_45428,Phatr3_EG02247
