Deletion size,Max growth rate,Min production rate,Deleted genes,,,,
3,0.0886814148263939,2.48337361890719,TM0273,TM1640,TM1217,,
4,0.0886892242539851,2.48335591940567,TM0209,TM0289,TM1640,TM1217,
5,0.102237681339517,2.19454724141674,TM0289,TM1385,TM1640,TM1217,TM0296
5,0.106254609341706,2.18678930418855,TM1385,TM1640,TM1217,TM0296,TM0068
5,0.106254609341706,2.18678930418855,TM1385,TM1640,TM1217,TM0583,TM1667
5,0.106254609341706,2.18678930418855,TM1385,TM1640,TM1217,TM0067,TM1667
5,0.106254609341706,2.18678930418855,TM1385,TM1640,TM1217,TM0064,TM1667
5,0.106254609341706,2.18678930418855,TM1385,TM1640,TM1217,TM0068,TM1667
5,0.106254609341706,2.18678930418855,TM1385,TM1640,TM1217,TM0064,TM0296
5,0.106254609341706,2.18678930418855,TM1385,TM1640,TM1217,TM0296,TM0069
5,0.106254609341706,2.18678930418855,TM1385,TM1640,TM1217,TM0296,TM0583
5,0.106254609341706,2.18678930418855,TM1385,TM1640,TM1217,TM0067,TM0296
5,0.106254609341706,2.18678930418855,TM1385,TM1062,TM1640,TM1217,TM1667
5,0.106254609341706,2.18678930418855,TM1385,TM1640,TM1217,TM0069,TM1667
5,0.102237681339517,2.19454724141674,TM0289,TM1385,TM1640,TM1217,TM1667
5,0.106254609341706,2.18678930418855,TM1385,TM1062,TM1640,TM1217,TM0296
