Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.64816674357918,0.342326024788316,b3831,b3614,b0910,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b4138,b4123,b0621,b4381,b2406,b2197,b2835,b3918,b4042,b0494,b1206,,,,,,,,,,,,,,,
21,0.648166743579314,0.342326024787735,b3831,b3614,b0910,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b4138,b4123,b0621,b4381,b2406,b2197,b2835,b3918,b1912,b0494,b1206,,,,,,,,,,,,,,,
21,0.64816674357918,0.342326024787958,b3831,b3614,b0910,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b3449,b4138,b4123,b0621,b4381,b2406,b2197,b3918,b1912,b0494,b1206,,,,,,,,,,,,,,,
21,0.64816674357918,0.342326024787976,b3831,b1278,b3614,b0910,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b4138,b4123,b0621,b4381,b2406,b2197,b2835,b3918,b0494,b1206,,,,,,,,,,,,,,,
22,0.648166743579688,0.342326024787115,b3831,b3614,b0910,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b4138,b4123,b0621,b4381,b2406,b2197,b2835,b3918,b0789,b1249,b0494,b1206,,,,,,,,,,,,,,
22,0.64816674357918,0.342326024787977,b2744,b3614,b0910,b4152,b2781,b1612,b1611,b4122,b1759,b4374,b0675,b4138,b4123,b0621,b4381,b2406,b2197,b3825,b3918,b1912,b0494,b1206,,,,,,,,,,,,,,
22,0.648166743579291,0.342326024787766,b2744,b3614,b0910,b4152,b2781,b1612,b1611,b4122,b1759,b3449,b4374,b0675,b4138,b4123,b0621,b4381,b2406,b2197,b3918,b1912,b0494,b1206,,,,,,,,,,,,,,
22,0.64816674357918,0.342326024787961,b2744,b3614,b0910,b4152,b2781,b1612,b1611,b4122,b1759,b2440,b4374,b0675,b4138,b4123,b0621,b4381,b2406,b2197,b3918,b1912,b0494,b1206,,,,,,,,,,,,,,
22,0.648166743579314,0.342326024787999,b2744,b3614,b0910,b4152,b2781,b1612,b1611,b4122,b1759,b2440,b4374,b0675,b2361,b2291,b4138,b4123,b0621,b2197,b3918,b1912,b0494,b1206,,,,,,,,,,,,,,
22,0.64816674357918,0.342326024788628,b2744,b3614,b0910,b4152,b2781,b1612,b1611,b4122,b1759,b4374,b0675,b2361,b2291,b4138,b4123,b0621,b2197,b3825,b3918,b1912,b0494,b1206,,,,,,,,,,,,,,
22,0.64816674357918,0.34232602478796,b2744,b1278,b3614,b0910,b4152,b2781,b1612,b1611,b4122,b1759,b4374,b0675,b4138,b4123,b0621,b4381,b2406,b2197,b3825,b3918,b0494,b1206,,,,,,,,,,,,,,
22,0.648165334387528,0.342325280530242,b4382,b3831,b4384,b3614,b0910,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b4138,b4123,b0621,b2406,b2197,b3825,b3918,b1912,b0494,b1206,,,,,,,,,,,,,,
22,0.648165334387528,0.342325280530244,b4382,b3831,b4384,b3614,b0910,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b4138,b4123,b0621,b2406,b2197,b2835,b3918,b1912,b0494,b1206,,,,,,,,,,,,,,
22,0.648165334387598,0.342325280531507,b4382,b3831,b4384,b3614,b0910,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b4138,b4123,b0621,b2406,b2197,b3825,b3918,b4042,b0494,b1206,,,,,,,,,,,,,,
22,0.647145848711604,0.341786844267826,b0474,b2518,b3831,b1278,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b4161,b4138,b4123,b0621,b4381,b2406,b2197,b2835,b3918,b0494,b1206,,,,,,,,,,,,,,
22,0.647145848711581,0.341786844267779,b0474,b2518,b3831,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b4161,b4138,b4123,b0621,b4381,b2406,b2197,b3825,b3918,b1912,b0494,b1206,,,,,,,,,,,,,,
22,0.647145848711632,0.341786844266693,b0474,b2518,b3831,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b4161,b4138,b4123,b0621,b4381,b2406,b2197,b3825,b3918,b4042,b0494,b1206,,,,,,,,,,,,,,
22,0.647145848711581,0.341786844267677,b0474,b2518,b3831,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b3449,b4161,b4138,b4123,b0621,b4381,b2406,b2197,b3918,b1912,b0494,b1206,,,,,,,,,,,,,,
22,0.648165334387552,0.342325280530289,b4382,b3831,b4384,b3614,b0910,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b2440,b4138,b4123,b0621,b2406,b2197,b3918,b1912,b0494,b1206,,,,,,,,,,,,,,
22,0.648166743579069,0.342326024788172,b2744,b1278,b3614,b0910,b4152,b2781,b1612,b1611,b4122,b1759,b4374,b0675,b2361,b2291,b4138,b4123,b0621,b2197,b2835,b3918,b0494,b1206,,,,,,,,,,,,,,
22,0.647145848711493,0.341786844267958,b0474,b2518,b3831,b1278,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b4161,b4138,b4123,b0621,b4381,b2406,b2197,b3825,b3918,b0494,b1206,,,,,,,,,,,,,,
22,0.64816674357918,0.342326024789114,b2744,b3614,b0910,b4152,b2781,b1612,b1611,b4122,b1759,b4374,b0675,b2361,b2291,b4138,b4123,b0621,b2197,b2835,b3918,b4042,b0494,b1206,,,,,,,,,,,,,,
22,0.64816674357918,0.342326024787975,b2744,b1278,b3614,b0910,b4152,b2781,b1612,b1611,b4122,b1759,b4374,b0675,b4138,b4123,b0621,b4381,b2406,b2197,b2835,b3918,b0494,b1206,,,,,,,,,,,,,,
23,0.648166743579314,0.342326024787734,b3831,b3614,b0910,b4152,b2781,b0030,b1612,b1611,b4122,b0651,b2162,b1759,b4138,b4123,b0621,b4381,b2406,b2197,b2835,b3918,b1912,b0494,b1206,,,,,,,,,,,,,
23,0.64816674357918,0.342326024787976,b2744,b3614,b0910,b4152,b2781,b1612,b1611,b4122,b1759,b4374,b0675,b4138,b4123,b0621,b4381,b2406,b2197,b3825,b3918,b0789,b1249,b0494,b1206,,,,,,,,,,,,,
23,0.648165334387552,0.342325280530204,b4382,b4384,b2744,b3614,b0910,b4152,b2781,b1612,b1611,b4122,b1759,b3449,b4374,b0675,b4138,b4123,b0621,b2406,b2197,b3918,b1912,b0494,b1206,,,,,,,,,,,,,
23,0.648165334387552,0.342325280530183,b4382,b4384,b2744,b1278,b3614,b0910,b4152,b2781,b1612,b1611,b4122,b1759,b4374,b0675,b4138,b4123,b0621,b2406,b2197,b3825,b3918,b0494,b1206,,,,,,,,,,,,,
23,0.647145848711611,0.341786844267779,b0474,b2518,b2744,b4152,b2781,b1612,b1611,b4122,b1759,b4374,b4161,b0675,b4138,b4123,b0621,b4381,b2406,b2197,b2835,b3918,b4042,b0494,b1206,,,,,,,,,,,,,
23,0.647145848711581,0.341786844267809,b0474,b2518,b2744,b4152,b2781,b1612,b1611,b4122,b1759,b4374,b4161,b0675,b4138,b4123,b0621,b4381,b2406,b2197,b3825,b3918,b1912,b0494,b1206,,,,,,,,,,,,,
23,0.647145848711493,0.341786844267952,b0474,b2518,b2744,b1278,b4152,b2781,b1612,b1611,b4122,b1759,b4374,b4161,b0675,b2361,b2291,b4138,b4123,b0621,b2197,b3825,b3918,b0494,b1206,,,,,,,,,,,,,
23,0.647145848711382,0.341786844267377,b0474,b2518,b2744,b4152,b2781,b1612,b1611,b4122,b1759,b4374,b4161,b0675,b2361,b2291,b4138,b4123,b0621,b2197,b3825,b3918,b4042,b0494,b1206,,,,,,,,,,,,,
23,0.647145848711493,0.341786844267663,b4382,b0474,b2518,b3831,b4384,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b4161,b4138,b4123,b0621,b2406,b2197,b2835,b3918,b4042,b0494,b1206,,,,,,,,,,,,,
23,0.647145848711581,0.341786844267559,b0474,b2518,b2744,b4152,b2781,b1612,b1611,b4122,b1759,b3449,b4374,b4161,b0675,b2361,b2291,b4138,b4123,b0621,b2197,b3918,b1912,b0494,b1206,,,,,,,,,,,,,
23,0.647145848711493,0.341786844267958,b0474,b2518,b3831,b1278,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b2440,b4161,b4138,b4123,b0621,b4381,b2406,b2197,b3918,b0418,b0494,b1206,,,,,,,,,,,,,
