Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,
3,0.244154985454998,0.137876762283386,YMR009W,YBR263W,YOR184W,,,,,,,,,,,,
3,0.24415498544112,0.137876761365059,YMR189W,YGR208W,YKL174C,,,,,,,,,,,,
3,0.24415498544112,0.137876761365059,YMR189W,YKL174C,YOR184W,,,,,,,,,,,,
3,0.244154985441123,0.137876761358849,YMR009W,YMR189W,YGR208W,,,,,,,,,,,,
3,0.244154985441123,0.137876761358849,YMR009W,YMR189W,YOR184W,,,,,,,,,,,,
3,0.244154985482753,0.137876760849046,YBR263W,YGR208W,YKL174C,,,,,,,,,,,,
3,0.244154985441121,0.137876759893409,YBR263W,YOR184W,YKL184W,,,,,,,,,,,,
3,0.244154985441121,0.137876759893409,YBR263W,YGR208W,YKL184W,,,,,,,,,,,,
3,0.244154985493162,0.137876761925403,YMR189W,YPR069C,YOR184W,,,,,,,,,,,,
3,0.244154985524392,0.137876761555892,YMR189W,YGR208W,YLR017W,,,,,,,,,,,,
3,0.244154985524392,0.137876761555892,YMR189W,YLR017W,YOR184W,,,,,,,,,,,,
3,0.244154985219068,0.137876761044347,YOL052C,YBR263W,YGR208W,,,,,,,,,,,,
3,0.24415498544112,0.137876759893964,YBR263W,YGR208W,YPR069C,,,,,,,,,,,,
3,0.24415498544112,0.13787676037622,YMR189W,YGR208W,YKL184W,,,,,,,,,,,,
3,0.244154985454998,0.137876762283386,YMR009W,YBR263W,YGR208W,,,,,,,,,,,,
3,0.244154985219068,0.137876761044347,YBR263W,YGR208W,YLR017W,,,,,,,,,,,,
3,0.244154985219068,0.137876761044347,YOL052C,YBR263W,YOR184W,,,,,,,,,,,,
3,0.244154985524392,0.137876761555892,YOL052C,YMR189W,YOR184W,,,,,,,,,,,,
3,0.244154985493162,0.137876761925403,YMR189W,YGR208W,YPR069C,,,,,,,,,,,,
3,0.244154985219068,0.137876761044347,YBR263W,YLR017W,YOR184W,,,,,,,,,,,,
3,0.244154985482753,0.137876760849046,YBR263W,YKL174C,YOR184W,,,,,,,,,,,,
3,0.24415498544112,0.13787676037622,YMR189W,YOR184W,YKL184W,,,,,,,,,,,,
3,0.24415498544112,0.137876759893964,YBR263W,YPR069C,YOR184W,,,,,,,,,,,,
3,0.244154985524392,0.137876761555892,YOL052C,YMR189W,YGR208W,,,,,,,,,,,,
4,0.244154985441121,0.137876759893409,YER081W,YIL074C,YBR263W,YKL184W,,,,,,,,,,,
4,0.244154985441123,0.137876761358849,YMR009W,YER081W,YMR189W,YIL074C,,,,,,,,,,,
4,0.24415498544112,0.137876759893964,YER081W,YIL074C,YBR263W,YPR069C,,,,,,,,,,,
4,0.244154985454998,0.137876762283386,YMR009W,YER081W,YIL074C,YBR263W,,,,,,,,,,,
4,0.244154985524392,0.137876761555892,YOL052C,YER081W,YMR189W,YIL074C,,,,,,,,,,,
4,0.244154985493162,0.137876761925403,YER081W,YMR189W,YIL074C,YPR069C,,,,,,,,,,,
4,0.244154985482753,0.137876760849046,YER081W,YIL074C,YBR263W,YKL174C,,,,,,,,,,,
4,0.244154985219068,0.137876761044347,YER081W,YIL074C,YBR263W,YLR017W,,,,,,,,,,,
4,0.24415498544112,0.13787676037622,YER081W,YMR189W,YIL074C,YKL184W,,,,,,,,,,,
9,0.174873250773167,0.0709125339622062,YPL061W,YOL052C,YJR048W,YEL039C,YJL060W,YEL047C,YIL053W,YER062C,YJL121C,,,,,,
10,0.193800881013601,0.00137986109505911,YPL061W,YMR009W,YJR048W,YEL039C,YEL047C,YOR120W,YLR231C,YMR250W,YBR166C,YJL121C,,,,,
10,0.174873250776637,0.0709125340285633,YPL061W,YFL053W,YML070W,YMR009W,YJR048W,YEL039C,YEL047C,YLL043W,YJR078W,YJL121C,,,,,
12,0.181476437044107,0.0594943980962417,YPL061W,YKL192C,YIL155C,YIL053W,YER062C,YJR078W,YML004C,YKL174C,YJL121C,YDL085W,YMR145C,YML120C,,,
12,0.179264663896682,0.0571262716659298,YMR083W,YPL061W,YFL053W,YML070W,YMR009W,YGR019W,YJR048W,YEL039C,YPL262W,YJL121C,YLR348C,YOR184W,,,
13,0.19454324518463,0.0126153106745899,YKL192C,YER170W,YML042W,YOR120W,YLL043W,YDR272W,YIL155C,YJR078W,YKL174C,YJL121C,YDL085W,YMR145C,YML120C,,
14,0.184355495583577,0.0191213507276666,YPL061W,YPR021C,YOL052C,YJR048W,YEL039C,YOR120W,YLL043W,YPL262W,YIL155C,YJR078W,YJL121C,YLR348C,YDL085W,YMR145C,
15,0.184796105601296,0.0346643210395471,YPL061W,YFL053W,YML070W,YKL106W,YKL192C,YLL043W,YDR272W,YIL155C,YGR208W,YJL121C,YBR006W,YDL085W,YMR145C,YML120C,YKL184W
