Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,
6,0.212411077007899,0.269057878612623,CLJU_RS05830,CLJU_RS08100,CLJU_RS08095,CLJU_RS01155,CLJU_RS02910,CLJU_RS01595,,,,,,,,
7,0.213375238459619,0.247583518167273,CLJU_RS05830,CLJU_RS08100,CLJU_RS08095,CLJU_RS20875,CLJU_RS02035,CLJU_RS01155,CLJU_RS01595,,,,,,,
9,0.22000207555925,1.06794674811826,CLJU_RS05830,CLJU_RS08100,CLJU_RS08095,CLJU_RS09865,CLJU_RS09915,CLJU_RS01155,CLJU_RS07210,CLJU_RS03475,CLJU_RS02910,,,,,
10,0.221036549258373,1.04945780585233,CLJU_RS05830,CLJU_RS08100,CLJU_RS08095,CLJU_RS09865,CLJU_RS09915,CLJU_RS20875,CLJU_RS02035,CLJU_RS01155,CLJU_RS07210,CLJU_RS03475,,,,
13,0.13312612480467,6.43625921247819,CLJU_RS05830,CLJU_RS08100,CLJU_RS08095,CLJU_RS06265,CLJU_RS01155,CLJU_RS19980,CLJU_RS15035,CLJU_RS12480,CLJU_RS07210,CLJU_RS03475,CLJU_RS08715,CLJU_RS15865,CLJU_RS02910,
13,0.13312612480467,6.43625921247819,CLJU_RS05830,CLJU_RS08100,CLJU_RS08095,CLJU_RS01155,CLJU_RS19980,CLJU_RS15035,CLJU_RS12480,CLJU_RS07210,CLJU_RS03475,CLJU_RS08715,CLJU_RS15865,CLJU_RS02910,CLJU_RS06260,
13,0.13312612480467,6.43625921247819,CLJU_RS05830,CLJU_RS08100,CLJU_RS08095,CLJU_RS06265,CLJU_RS01155,CLJU_RS19980,CLJU_RS15035,CLJU_RS12480,CLJU_RS07210,CLJU_RS03475,CLJU_RS08715,CLJU_RS10610,CLJU_RS02910,
13,0.13312612480467,6.43625921247819,CLJU_RS05830,CLJU_RS08100,CLJU_RS08095,CLJU_RS01155,CLJU_RS19980,CLJU_RS15035,CLJU_RS12480,CLJU_RS07210,CLJU_RS03475,CLJU_RS08715,CLJU_RS10610,CLJU_RS02910,CLJU_RS06260,
14,0.133902414231641,6.41547821022227,CLJU_RS05830,CLJU_RS08100,CLJU_RS08095,CLJU_RS06265,CLJU_RS20875,CLJU_RS02035,CLJU_RS01155,CLJU_RS19980,CLJU_RS15035,CLJU_RS12480,CLJU_RS07210,CLJU_RS03475,CLJU_RS08715,CLJU_RS10610
14,0.133902414231641,6.41547821022227,CLJU_RS05830,CLJU_RS08100,CLJU_RS08095,CLJU_RS06265,CLJU_RS20875,CLJU_RS02035,CLJU_RS01155,CLJU_RS19980,CLJU_RS15035,CLJU_RS12480,CLJU_RS07210,CLJU_RS03475,CLJU_RS08715,CLJU_RS15865
14,0.133902414231641,6.41547821022227,CLJU_RS05830,CLJU_RS08100,CLJU_RS08095,CLJU_RS20875,CLJU_RS02035,CLJU_RS01155,CLJU_RS19980,CLJU_RS15035,CLJU_RS12480,CLJU_RS07210,CLJU_RS03475,CLJU_RS08715,CLJU_RS15865,CLJU_RS06260
14,0.133902414231641,6.41547821022227,CLJU_RS05830,CLJU_RS08100,CLJU_RS08095,CLJU_RS20875,CLJU_RS02035,CLJU_RS01155,CLJU_RS19980,CLJU_RS15035,CLJU_RS12480,CLJU_RS07210,CLJU_RS03475,CLJU_RS08715,CLJU_RS10610,CLJU_RS06260
