Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
4,0.322300888277267,0.0260833535628079,PHATRDRAFT_36257,PHATRDRAFT_20183,PHATRDRAFT_23913,PHATRDRAFT_51830,,,
4,0.322300888277267,0.0260833535628079,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_23913,PHATRDRAFT_46728,,,
4,0.32230088827727,0.026083353562393,PHATRDRAFT_54219,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_23913,,,
4,0.322300888277253,0.0260833535628037,PHATRDRAFT_45947,PHATRDRAFT_36257,PHATRDRAFT_55035,PHATRDRAFT_23913,,,
4,0.322300888277253,0.0260833535628037,PHATRDRAFT_45947,PHATRDRAFT_55035,PHATRDRAFT_36256,PHATRDRAFT_23913,,,
4,0.322300888277267,0.0260833535628079,PHATRDRAFT_36257,PHATRDRAFT_20183,PHATRDRAFT_23913,PHATRDRAFT_51245,,,
4,0.322300888277358,0.0260833535628914,PHATRDRAFT_36257,PHATRDRAFT_55035,PHATRDRAFT_19708,PHATRDRAFT_23913,,,
4,0.322300888277267,0.0260833535628079,PHATRDRAFT_36257,PHATRDRAFT_55035,PHATRDRAFT_23913,PHATRDRAFT_51245,,,
5,0.322300888277268,0.0260833535628005,PHATRDRAFT_13643,PHATRDRAFT_42015,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_23913,,
5,0.322300888277186,0.0260833535628081,PHATRDRAFT_36257,PHATRDRAFT_55035,PHATRDRAFT_41886,PHATRDRAFT_39681,PHATRDRAFT_23365,,
6,0.322300888276602,0.026083353561365,PHATRDRAFT_49112,PHATRDRAFT_36257,PHATRDRAFT_55035,PHATRDRAFT_41886,PHATRDRAFT_39681,PHATRDRAFT_22019,
6,0.322300888277268,0.0260833535628156,PHATRDRAFT_36257,PHATRDRAFT_55035,PHATRDRAFT_40430,PHATRDRAFT_20143,PHATRDRAFT_20310,PHATRDRAFT_23365,
6,0.322300888276602,0.026083353561365,PHATRDRAFT_36257,PHATRDRAFT_20183,PHATRDRAFT_41886,PHATRDRAFT_39681,PHATRDRAFT_36390,PHATRDRAFT_22019,
6,0.322300888277186,0.0260833535628081,PHATRDRAFT_13643,Phatr3_EG02215,PHATRDRAFT_36257,PHATRDRAFT_55035,PHATRDRAFT_41886,PHATRDRAFT_39681,
6,0.322300888277239,0.0260833535627879,PHATRDRAFT_54219,Phatr3_EG02215,PHATRDRAFT_55035,PHATRDRAFT_36256,PHATRDRAFT_41886,PHATRDRAFT_39681,
6,0.322300888277268,0.0260833535627876,PHATRDRAFT_36257,PHATRDRAFT_55035,PHATRDRAFT_20143,PHATRDRAFT_20310,Phatr3_EG02101,PHATRDRAFT_23365,
6,0.322300888277268,0.0260833535627876,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_20143,PHATRDRAFT_20310,Phatr3_EG02101,PHATRDRAFT_23365,
7,0.322300888277268,0.0260833535628156,PHATRDRAFT_13643,PHATRDRAFT_49112,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_29016,PHATRDRAFT_20143,PHATRDRAFT_20310
7,0.322300888277274,0.0260833535627928,PHATRDRAFT_draft976,PHATRDRAFT_49112,PHATRDRAFT_55035,PHATRDRAFT_36256,PHATRDRAFT_20143,PHATRDRAFT_20310,PHATRDRAFT_25572
7,0.322300888277268,0.026083353562805,PHATRDRAFT_42015,PHATRDRAFT_36257,PHATRDRAFT_55035,PHATRDRAFT_19708,PHATRDRAFT_20143,PHATRDRAFT_20310,PHATRDRAFT_25572
